,Date,State,Station,Station No.,latitude,longitude,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
8130,2019-12-13,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.7,19.0,0.2,N,56.0
8131,2019-12-14,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.8,18.7,0.4,NNW,39.0
8132,2019-12-15,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.5,20.1,3.6,WSW,46.0
8133,2019-12-16,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.7,19.7,0.6,SSE,31.0
8134,2019-12-17,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.4,22.4,0.0,ESE,43.0
8135,2019-12-18,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,14.3,23.6,0.0,ESE,30.0
8136,2019-12-19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,15.3,23.7,0.0,SE,52.0
8137,2019-12-20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.1,32.4,0.0,WNW,72.0
8138,2019-12-21,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,15.4,22.7,0.0,N,57.0
8139,2019-12-22,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.3,19.7,0.0,NW,43.0
8140,2019-12-23,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.2,15.9,0.0,SE,35.0
8141,2019-12-24,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.1,19.2,0.0,ESE,33.0
8142,2019-12-25,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.3,22.2,0.0,ESE,39.0
8143,2019-12-26,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.7,22.3,0.0,SE,39.0
8144,2019-12-27,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.8,20.6,0.0,ENE,37.0
8145,2019-12-28,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,14.9,27.5,0.0,SE,41.0
8146,2019-12-29,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,13.2,24.6,0.0,S,46.0
8147,2019-12-30,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,14.4,40.8,0.0,NW,87.0
8148,2019-12-31,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,13.2,23.4,3.4,NNW,61.0
8149,2019-11-01,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,15.0,32.6,0.0,NNW,65.0
8150,2019-11-02,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,14.4,21.5,1.2,N,30.0
8151,2019-11-03,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.3,21.7,7.6,NNW,46.0
8152,2019-11-04,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.2,17.5,2.2,WNW,50.0
8153,2019-11-05,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.1,16.8,0.4,NNW,56.0
8154,2019-11-06,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.9,20.0,0.0,WNW,87.0
8155,2019-11-07,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.1,12.7,1.6,NW,76.0
8156,2019-11-08,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,12.7,7.4,SW,57.0
8157,2019-11-09,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.9,14.8,1.4,WNW,52.0
8158,2019-11-10,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.5,18.7,0.2,WSW,56.0
8159,2019-11-11,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.3,26.3,0.0,NW,74.0
8160,2019-11-12,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.7,16.3,3.2,NW,65.0
8161,2019-11-13,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,16.2,0.0,WNW,91.0
8162,2019-11-14,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.1,19.9,3.6,WNW,81.0
8163,2019-11-15,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.1,17.6,0.0,W,80.0
8164,2019-11-16,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.6,17.3,0.0,W,76.0
8165,2019-11-17,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.3,17.8,0.0,SSW,52.0
8166,2019-11-18,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,21.3,0.0,NW,76.0
8167,2019-11-19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.5,18.8,0.0,SW,39.0
8168,2019-11-20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.2,24.4,0.0,NNW,56.0
8169,2019-11-21,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,14.4,36.8,0.0,NW,57.0
8170,2019-11-22,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.2,22.8,0.0,SSE,39.0
8171,2019-11-23,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.6,20.2,0.0,W,70.0
8172,2019-11-24,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.0,21.1,0.0,WSW,48.0
8173,2019-11-25,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.3,25.6,0.0,NW,54.0
8174,2019-11-26,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.5,18.8,2.6,SSE,48.0
8175,2019-11-27,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.3,20.6,0.4,NW,54.0
8176,2019-11-28,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.2,21.1,0.0,WNW,46.0
8177,2019-11-29,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,15.6,2.4,SE,44.0
8178,2019-11-30,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.9,18.2,6.6,SSE,43.0
8179,2019-10-01,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.5,16.5,0.0,SE,31.0
8180,2019-10-02,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.0,18.9,0.2,ESE,30.0
8181,2019-10-03,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.6,28.2,0.0,N,50.0
8182,2019-10-04,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.2,15.5,0.0,SSW,56.0
8183,2019-10-05,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.9,15.4,0.0,N,31.0
8184,2019-10-06,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.1,17.5,0.0,SSW,44.0
8185,2019-10-07,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.3,17.1,1.4,WNW,43.0
8186,2019-10-08,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.7,14.2,0.0,SSW,61.0
8187,2019-10-09,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,15.3,0.8,SW,46.0
8188,2019-10-10,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.6,14.6,0.8,SE,37.0
8189,2019-10-11,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.4,12.9,4.2,ESE,31.0
8190,2019-10-12,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.8,13.2,0.0,WNW,46.0
8191,2019-10-13,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.5,16.0,0.0,ESE,30.0
8192,2019-10-14,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,25.1,0.0,NNW,46.0
8193,2019-10-15,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.8,12.4,1.4,ESE,28.0
8194,2019-10-16,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.0,17.9,7.0,N,35.0
8195,2019-10-17,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,15.4,0.0,SE,37.0
8196,2019-10-18,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.0,19.2,0.0,NW,67.0
8197,2019-10-19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.1,14.3,1.2,WNW,63.0
8198,2019-10-20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.6,18.8,0.4,WSW,72.0
8199,2019-10-21,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.4,22.3,0.0,NW,46.0
8200,2019-10-22,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.5,21.0,0.0,SE,37.0
8201,2019-10-23,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.9,23.2,0.0,NNW,54.0
8202,2019-10-24,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,25.4,0.0,NNW,33.0
8203,2019-10-25,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,15.9,28.0,0.0,NNW,83.0
8204,2019-10-26,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,16.8,0.0,NW,61.0
8205,2019-10-27,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.3,16.4,0.0,WSW,54.0
8206,2019-10-28,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.8,20.6,0.2,NNW,59.0
8207,2019-10-29,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.7,28.0,0.0,NNW,72.0
8208,2019-10-30,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.4,16.9,0.0,SSW,44.0
8209,2019-10-31,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.7,26.9,0.0,NNW,39.0
8210,2019-09-01,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.6,14.6,0.0,NNW,33.0
8211,2019-09-02,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.4,18.6,0.8,NNW,33.0
8212,2019-09-03,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.2,20.3,0.0,NNW,41.0
8213,2019-09-04,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,16.7,0.0,W,70.0
8214,2019-09-05,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.3,15.2,0.0,NE,44.0
8215,2019-09-06,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.5,11.0,0.0,E,31.0
8216,2019-09-07,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.2,9.9,13.0,S,61.0
8217,2019-09-08,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.7,14.9,4.2,SW,39.0
8218,2019-09-09,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.7,13.1,2.6,SW,54.0
8219,2019-09-10,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,17.4,0.0,NW,56.0
8220,2019-09-11,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.5,21.5,0.0,NW,80.0
8221,2019-09-12,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.7,18.1,4.8,WNW,113.0
8223,2019-09-14,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.6,17.4,2.6,SW,50.0
8224,2019-09-15,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.8,17.7,0.0,NW,63.0
8225,2019-09-16,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.7,11.8,4.8,WSW,80.0
8226,2019-09-17,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.4,14.8,0.0,NNW,48.0
8227,2019-09-18,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,17.9,0.0,NW,37.0
8228,2019-09-19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.4,22.0,0.0,NNW,50.0
8229,2019-09-20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.1,27.2,0.0,NNW,65.0
8230,2019-09-21,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.2,21.7,0.0,NW,83.0
8231,2019-09-22,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.4,14.4,0.0,NNW,48.0
8232,2019-09-23,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.5,15.5,0.0,SW,46.0
8233,2019-09-24,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.5,14.8,0.0,N,48.0
8234,2019-09-25,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.6,14.1,0.0,NNW,37.0
8235,2019-09-26,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,19.4,0.0,NW,46.0
8236,2019-09-27,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.2,18.9,0.0,NW,67.0
8237,2019-09-28,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.3,16.9,0.0,WNW,50.0
8238,2019-09-29,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.4,15.0,1.6,SW,65.0
8239,2019-09-30,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,15.6,0.2,SW,44.0
8240,2019-08-01,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.3,13.3,0.0,WSW,61.0
8241,2019-08-02,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.5,13.8,0.0,NW,78.0
8242,2019-08-03,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.8,10.8,2.4,WSW,61.0
8243,2019-08-04,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.1,11.4,0.2,NNW,26.0
8244,2019-08-05,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.4,13.7,0.2,NNW,44.0
8245,2019-08-06,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.5,17.1,0.0,NW,56.0
8246,2019-08-07,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.4,12.4,0.0,WNW,50.0
8247,2019-08-08,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.0,9.2,0.0,N,31.0
8248,2019-08-09,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.2,11.2,0.4,SW,65.0
8249,2019-08-10,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.7,8.8,14.0,SW,56.0
8250,2019-08-11,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.6,11.3,11.2,SSW,52.0
8251,2019-08-12,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,13.1,1.8,NNW,63.0
8252,2019-08-13,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.1,16.6,0.0,SSW,31.0
8253,2019-08-14,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.3,15.6,0.0,NNW,37.0
8254,2019-08-15,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,18.5,0.0,NW,72.0
8255,2019-08-16,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,11.4,1.2,W,44.0
8256,2019-08-17,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.4,15.0,0.6,NNW,35.0
8257,2019-08-18,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.0,17.7,0.0,NNW,59.0
8258,2019-08-19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,13.9,0.6,SW,57.0
8259,2019-08-20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.5,16.0,3.6,W,120.0
8260,2019-08-21,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.8,11.6,16.8,W,93.0
8261,2019-08-22,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.1,10.9,21.8,SW,69.0
8262,2019-08-23,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.9,16.2,0.2,NNW,54.0
8263,2019-08-24,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,17.9,0.0,NW,67.0
8264,2019-08-25,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.7,11.5,22.8,WSW,43.0
8265,2019-08-26,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.6,14.8,0.0,NW,63.0
8267,2019-08-28,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.1,10.1,1.6,SSW,61.0
8268,2019-08-29,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.9,13.6,0.6,NNW,30.0
8269,2019-08-30,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.6,15.5,0.0,NNW,28.0
8270,2019-08-31,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.7,18.2,0.0,NNW,56.0
8271,2019-07-01,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.0,17.9,1.0,NW,94.0
8272,2019-07-02,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.1,12.0,10.0,WNW,81.0
8273,2019-07-03,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.5,14.5,4.0,NNW,30.0
8274,2019-07-04,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.1,12.7,0.0,NNW,28.0
8275,2019-07-05,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.4,12.5,0.0,NNW,35.0
8276,2019-07-06,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.1,11.6,0.0,NNW,35.0
8277,2019-07-07,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.8,12.2,0.0,NW,35.0
8278,2019-07-08,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.2,14.5,0.8,NNW,39.0
8279,2019-07-09,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.4,13.9,0.0,NW,46.0
8280,2019-07-10,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.4,16.2,0.0,NNW,76.0
8281,2019-07-11,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,14.1,1.6,NW,70.0
8282,2019-07-12,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.2,9.3,7.6,NNW,57.0
8283,2019-07-13,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.8,9.4,3.4,NNW,59.0
8284,2019-07-14,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.3,10.6,5.8,W,72.0
8285,2019-07-15,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.5,15.7,2.0,WSW,74.0
8286,2019-07-16,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.5,13.9,0.0,WSW,80.0
8287,2019-07-17,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.7,13.3,0.0,WSW,67.0
8288,2019-07-18,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,11.4,7.2,NNW,54.0
8289,2019-07-19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.0,14.9,0.2,W,67.0
8290,2019-07-20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.6,15.3,0.0,N,46.0
8291,2019-07-21,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.9,15.4,0.0,NW,78.0
8292,2019-07-22,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.0,17.7,0.2,NNW,80.0
8293,2019-07-23,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.9,12.7,0.2,NW,57.0
8294,2019-07-24,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.6,13.4,0.0,NW,52.0
8295,2019-07-25,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.2,16.8,0.0,NW,50.0
8296,2019-07-26,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.6,14.6,1.2,SW,44.0
8297,2019-07-27,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.9,11.7,0.0,NNW,54.0
8298,2019-07-28,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.9,14.3,0.0,NW,44.0
8299,2019-07-29,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,11.5,1.4,SSW,54.0
8300,2019-07-30,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.7,11.4,0.0,SW,39.0
8301,2019-07-31,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.8,12.8,0.0,NNW,33.0
8302,2019-06-01,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.9,17.0,0.0,NW,33.0
8303,2019-06-02,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.3,10.8,0.0,SSW,50.0
8304,2019-06-03,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.6,10.2,7.2,SW,48.0
8305,2019-06-04,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,11.3,0.4,SW,35.0
8306,2019-06-05,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.3,14.7,0.0,NNW,83.0
8307,2019-06-06,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.4,17.1,0.0,SW,50.0
8308,2019-06-07,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.9,17.0,0.2,WNW,59.0
8309,2019-06-08,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.2,12.8,0.0,NNW,37.0
8310,2019-06-09,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.2,13.2,0.0,NNW,33.0
8311,2019-06-10,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.7,14.5,0.8,NW,57.0
8312,2019-06-11,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.1,17.6,1.0,NNW,44.0
8313,2019-06-12,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.0,12.8,0.0,NW,41.0
8314,2019-06-13,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.6,15.6,3.2,NW,56.0
8315,2019-06-14,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.6,13.7,0.0,NNW,44.0
8316,2019-06-15,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.7,13.2,0.0,NW,35.0
8317,2019-06-16,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.2,12.8,0.2,NNW,28.0
8318,2019-06-17,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.4,12.0,0.0,NW,37.0
8319,2019-06-18,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.2,14.5,0.0,SW,48.0
8320,2019-06-19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.7,10.6,2.6,SW,59.0
8321,2019-06-20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.7,12.1,0.0,SW,43.0
8322,2019-06-21,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.1,11.7,3.6,SSW,46.0
8323,2019-06-22,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.6,10.8,0.0,NNW,20.0
8324,2019-06-23,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.1,12.4,0.0,NNW,22.0
8325,2019-06-24,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,1.8,10.0,0.2,NW,33.0
8326,2019-06-25,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,-0.2,9.9,0.0,NNW,41.0
8327,2019-06-26,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,2.1,14.2,0.0,NNW,31.0
8328,2019-06-27,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,3.9,12.7,0.0,NNW,46.0
8329,2019-06-28,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.9,18.1,0.0,NNW,41.0
8330,2019-06-29,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,11.1,17.8,0.0,N,56.0
8331,2019-06-30,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.5,15.5,0.0,NW,63.0
8334,2019-05-03,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,12.2,19.3,1.6,NW,54.0
8335,2019-05-04,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.1,15.3,0.2,SW,41.0
8336,2019-05-05,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.2,13.6,0.0,SE,35.0
8337,2019-05-06,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.4,13.1,0.2,S,37.0
8338,2019-05-07,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,4.1,16.0,0.0,NNW,31.0
8339,2019-05-08,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.9,16.1,0.0,NW,33.0
8340,2019-05-09,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.8,14.7,0.0,NNW,43.0
8341,2019-05-10,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.8,12.1,0.6,SW,33.0
8342,2019-05-11,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.3,16.0,0.0,SSW,56.0
8343,2019-05-12,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,9.1,17.8,0.0,WNW,44.0
8344,2019-05-13,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,8.2,19.0,0.0,NW,87.0
8345,2019-05-14,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.3,15.2,4.8,NNW,61.0
8346,2019-05-15,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.4,19.7,0.0,N,44.0
8347,2019-05-16,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.5,17.7,0.0,NNW,28.0
8348,2019-05-17,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.2,17.5,0.0,NW,54.0
8349,2019-05-18,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,10.9,19.2,0.0,WNW,43.0
8350,2019-05-19,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,6.3,15.4,0.0,NNW,28.0
8351,2019-05-20,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,5.0,14.2,0.0,NNW,37.0
8352,2019-05-21,TAS,Hobart (Ellerslie Road) ,94029,-42.8897,147.3278,7.5,18.1,0.4,WNW,48.0
