Date,State,Station,Station No.,Min Temp(°C),Max Temp(°C),Rain(mm),Max Wind Dir,Max Wind Spd(km/h)
7/2/20,NT,Alice Springs Airport ,15590,18.7,38.2,0,SSE,44
8/2/20,NT,Alice Springs Airport ,15590,20.7,39.1,0,SSE,50
9/2/20,NT,Alice Springs Airport ,15590,22.1,39.7,0,SW,33
10/2/20,NT,Alice Springs Airport ,15590,23.5,40.7,0,SSE,39
11/2/20,NT,Alice Springs Airport ,15590,26.9,39.7,0,SSE,48
12/2/20,NT,Alice Springs Airport ,15590,20.8,41,0,SSE,57
13/2/20,NT,Alice Springs Airport ,15590,22.5,41.5,0,SE,37
14/2/20,NT,Alice Springs Airport ,15590,23.6,41.4,0,S,31
15/2/20,NT,Alice Springs Airport ,15590,24.4,40,0,E,43
16/2/20,NT,Alice Springs Airport ,15590,26.5,39.8,0,ESE,39
17/2/20,NT,Alice Springs Airport ,15590,23,40.4,0,ESE,41
18/2/20,NT,Alice Springs Airport ,15590,20.3,39,0,SE,48
19/2/20,NT,Alice Springs Airport ,15590,22.7,34.6,0,ESE,46
20/2/20,NT,Alice Springs Airport ,15590,17.8,34.9,0,E,37
21/2/20,NT,Alice Springs Airport ,15590,18.8,35.3,0,SE,48
22/2/20,NT,Alice Springs Airport ,15590,19.7,34.2,0,ESE,52
23/2/20,NT,Alice Springs Airport ,15590,15.3,36.8,0,ESE,56
24/2/20,NT,Alice Springs Airport ,15590,19.2,36.2,0,ESE,59
25/2/20,NT,Alice Springs Airport ,15590,25.2,37.2,0,ESE,48
26/2/20,NT,Alice Springs Airport ,15590,25.8,38.5,0,E,57
27/2/20,NT,Alice Springs Airport ,15590,22.8,39.1,0,NE,56
28/2/20,NT,Alice Springs Airport ,15590,24.3,36.7,0,ESE,37
29/2/20,NT,Alice Springs Airport ,15590,18.6,36.3,0,SE,35
1/1/20,NT,Alice Springs Airport ,15590,22.7,40.5,0,SSE,35
2/1/20,NT,Alice Springs Airport ,15590,23.7,42.9,0,SSE,31
3/1/20,NT,Alice Springs Airport ,15590,28.8,43,0,NNW,59
4/1/20,NT,Alice Springs Airport ,15590,27.3,40.2,0,WSW,94
5/1/20,NT,Alice Springs Airport ,15590,19.3,30.3,8.4,S,39
6/1/20,NT,Alice Springs Airport ,15590,18.8,27.1,0,SE,26
7/1/20,NT,Alice Springs Airport ,15590,19.8,35.9,0,SSE,43
8/1/20,NT,Alice Springs Airport ,15590,24.1,40.2,0,E,50
9/1/20,NT,Alice Springs Airport ,15590,26.8,42.6,0,NNE,54
10/1/20,NT,Alice Springs Airport ,15590,31,42.3,0,S,83
11/1/20,NT,Alice Springs Airport ,15590,24.1,34.9,0,SSE,63
12/1/20,NT,Alice Springs Airport ,15590,22.5,37.1,0,E,44
13/1/20,NT,Alice Springs Airport ,15590,24.5,41.3,0,ENE,37
14/1/20,NT,Alice Springs Airport ,15590,25.4,42.4,0,ESE,37
15/1/20,NT,Alice Springs Airport ,15590,26.1,42.7,0,E,37
16/1/20,NT,Alice Springs Airport ,15590,27.8,39.8,0,E,41
17/1/20,NT,Alice Springs Airport ,15590,26.2,38.5,0,E,37
18/1/20,NT,Alice Springs Airport ,15590,22.3,40,0,WNW,52
19/1/20,NT,Alice Springs Airport ,15590,25.7,35.2,0,N,41
20/1/20,NT,Alice Springs Airport ,15590,22.1,36.3,0,ESE,43
21/1/20,NT,Alice Springs Airport ,15590,22.1,37.6,0,NNE,43
22/1/20,NT,Alice Springs Airport ,15590,26.4,39,0,WSW,44
23/1/20,NT,Alice Springs Airport ,15590,28.4,40.5,0,NNW,46
24/1/20,NT,Alice Springs Airport ,15590,25.9,34.5,0,ESE,46
25/1/20,NT,Alice Springs Airport ,15590,22.8,36.1,0,ESE,52
26/1/20,NT,Alice Springs Airport ,15590,19,38.2,0,ESE,48
27/1/20,NT,Alice Springs Airport ,15590,20.5,39,0,SE,44
28/1/20,NT,Alice Springs Airport ,15590,21.5,40,0,ESE,59
29/1/20,NT,Alice Springs Airport ,15590,27.3,32.3,0,E,41
30/1/20,NT,Alice Springs Airport ,15590,22.3,31.6,18.8,NE,50
31/1/20,NT,Alice Springs Airport ,15590,23.7,37.2,5.6,NNW,54
1/12/19,NT,Alice Springs Airport ,15590,12.5,29.9,0,SE,35
2/12/19,NT,Alice Springs Airport ,15590,15.1,33.3,0,ESE,48
3/12/19,NT,Alice Springs Airport ,15590,17.4,33.7,0,SSW,43
4/12/19,NT,Alice Springs Airport ,15590,17.7,35.8,0,E,48
5/12/19,NT,Alice Springs Airport ,15590,14.4,39.1,0,ESE,41
6/12/19,NT,Alice Springs Airport ,15590,17.2,39.7,0,SE,61
7/12/19,NT,Alice Springs Airport ,15590,19.2,41.7,0,E,37
8/12/19,NT,Alice Springs Airport ,15590,20.7,42.9,0,E,39
9/12/19,NT,Alice Springs Airport ,15590,22.4,43.6,0,E,44
10/12/19,NT,Alice Springs Airport ,15590,23,42.9,0,WNW,41
11/12/19,NT,Alice Springs Airport ,15590,23,42.3,0,NE,56
12/12/19,NT,Alice Springs Airport ,15590,28.8,40.5,0,SSE,59
13/12/19,NT,Alice Springs Airport ,15590,23.7,34.5,0,ESE,48
14/12/19,NT,Alice Springs Airport ,15590,23.2,34.5,0,ESE,41
15/12/19,NT,Alice Springs Airport ,15590,16.2,38.4,0,ESE,39
16/12/19,NT,Alice Springs Airport ,15590,16.7,40.7,0,S,35
17/12/19,NT,Alice Springs Airport ,15590,20.2,43.9,0,E,44
18/12/19,NT,Alice Springs Airport ,15590,22.2,44.6,0,ENE,56
19/12/19,NT,Alice Springs Airport ,15590,25.9,45.5,0,NNE,56
20/12/19,NT,Alice Springs Airport ,15590,29.3,44.8,0,NNW,80
21/12/19,NT,Alice Springs Airport ,15590,25.6,43.1,0,E,54
22/12/19,NT,Alice Springs Airport ,15590,23.6,43.2,0,E,59
23/12/19,NT,Alice Springs Airport ,15590,23.4,44.4,0,ENE,46
24/12/19,NT,Alice Springs Airport ,15590,25.5,45.6,0,ESE,43
25/12/19,NT,Alice Springs Airport ,15590,27.3,45.7,0,ESE,56
26/12/19,NT,Alice Springs Airport ,15590,26.9,42.2,0,E,50
27/12/19,NT,Alice Springs Airport ,15590,23.2,42.9,0,ESE,56
28/12/19,NT,Alice Springs Airport ,15590,27.1,41.8,0,ENE,61
29/12/19,NT,Alice Springs Airport ,15590,25.8,42.8,0,ENE,44
30/12/19,NT,Alice Springs Airport ,15590,26.3,43,0,WSW,44
31/12/19,NT,Alice Springs Airport ,15590,23.9,39.2,1.4,SSW,56
1/11/19,NT,Alice Springs Airport ,15590,20.5,40.7,0,WNW,57
2/11/19,NT,Alice Springs Airport ,15590,22.8,35.8,0,SSW,50
3/11/19,NT,Alice Springs Airport ,15590,23.3,30,0,S,54
4/11/19,NT,Alice Springs Airport ,15590,16,29.6,0,SE,50
5/11/19,NT,Alice Springs Airport ,15590,10.1,30.5,0,ESE,44
6/11/19,NT,Alice Springs Airport ,15590,10.9,34.4,0,E,41
7/11/19,NT,Alice Springs Airport ,15590,14.4,35.7,0,SSE,35
8/11/19,NT,Alice Springs Airport ,15590,15.9,34.7,0,SSE,37
9/11/19,NT,Alice Springs Airport ,15590,18.6,29.4,0,SE,52
10/11/19,NT,Alice Springs Airport ,15590,10.3,32.1,0,ENE,35
11/11/19,NT,Alice Springs Airport ,15590,11.5,37.6,0,WNW,33
12/11/19,NT,Alice Springs Airport ,15590,15.7,38.3,0,SSE,44
13/11/19,NT,Alice Springs Airport ,15590,18.2,30.4,0,SE,48
14/11/19,NT,Alice Springs Airport ,15590,12.8,32.4,0,E,35
15/11/19,NT,Alice Springs Airport ,15590,12.2,34.4,0,ESE,50
16/11/19,NT,Alice Springs Airport ,15590,14,35.2,0,S,57
17/11/19,NT,Alice Springs Airport ,15590,14.9,35.4,0,ESE,39
18/11/19,NT,Alice Springs Airport ,15590,14.7,36.6,0,E,41
19/11/19,NT,Alice Springs Airport ,15590,14.9,39.2,0,WSW,28
20/11/19,NT,Alice Springs Airport ,15590,17.4,42,0,WNW,41
21/11/19,NT,Alice Springs Airport ,15590,21.9,36.6,0,SSE,50
22/11/19,NT,Alice Springs Airport ,15590,19.7,34.7,0,ESE,39
23/11/19,NT,Alice Springs Airport ,15590,19.5,34.8,0,SSE,52
24/11/19,NT,Alice Springs Airport ,15590,14.6,36.2,0,E,39
25/11/19,NT,Alice Springs Airport ,15590,18,40.4,0,SSW,50
26/11/19,NT,Alice Springs Airport ,15590,25.6,35.5,0,SE,52
27/11/19,NT,Alice Springs Airport ,15590,22.6,36.2,0,ENE,37
28/11/19,NT,Alice Springs Airport ,15590,24.9,34.6,0,NE,56
29/11/19,NT,Alice Springs Airport ,15590,22.7,39.8,0,ESE,48
30/11/19,NT,Alice Springs Airport ,15590,25.1,28.4,0,S,48
1/10/19,NT,Alice Springs Airport ,15590,16.3,37,0,ENE,44
2/10/19,NT,Alice Springs Airport ,15590,18,36.4,0,ESE,41
3/10/19,NT,Alice Springs Airport ,15590,17,36.1,0,ESE,50
4/10/19,NT,Alice Springs Airport ,15590,15.3,35.9,0,ENE,52
5/10/19,NT,Alice Springs Airport ,15590,15.5,35.4,0,NNE,39
6/10/19,NT,Alice Springs Airport ,15590,21.8,37.2,0,N,35
7/10/19,NT,Alice Springs Airport ,15590,17.4,35.2,0,SSE,37
8/10/19,NT,Alice Springs Airport ,15590,18.2,28.4,0,ESE,46
9/10/19,NT,Alice Springs Airport ,15590,11.3,28.4,0,SE,35
10/10/19,NT,Alice Springs Airport ,15590,8.7,30,0,ENE,35
11/10/19,NT,Alice Springs Airport ,15590,10.5,34.9,0,NNE,26
12/10/19,NT,Alice Springs Airport ,15590,23.7,39.3,0,WNW,56
13/10/19,NT,Alice Springs Airport ,15590,23,40.2,0,NW,61
14/10/19,NT,Alice Springs Airport ,15590,19,39.2,0,E,44
15/10/19,NT,Alice Springs Airport ,15590,21.5,40.7,0,W,43
16/10/19,NT,Alice Springs Airport ,15590,22.6,35.5,0,S,41
17/10/19,NT,Alice Springs Airport ,15590,19.7,24.7,0,ESE,52
18/10/19,NT,Alice Springs Airport ,15590,10.7,35.5,0,E,39
19/10/19,NT,Alice Springs Airport ,15590,19.1,37.2,0,WSW,59
20/10/19,NT,Alice Springs Airport ,15590,19.1,32.6,0,E,43
21/10/19,NT,Alice Springs Airport ,15590,13.3,31.1,0,ESE,46
22/10/19,NT,Alice Springs Airport ,15590,11.4,32.7,0,ESE,37
23/10/19,NT,Alice Springs Airport ,15590,13.2,36.6,0,E,37
24/10/19,NT,Alice Springs Airport ,15590,19.1,38,0,SW,81
25/10/19,NT,Alice Springs Airport ,15590,20.9,34.9,0,,
26/10/19,NT,Alice Springs Airport ,15590,19.4,32.5,,SE,48
27/10/19,NT,Alice Springs Airport ,15590,15.5,30.4,0,SE,46
28/10/19,NT,Alice Springs Airport ,15590,11.8,32,0,SE,44
29/10/19,NT,Alice Springs Airport ,15590,12.3,33.2,0,SE,37
30/10/19,NT,Alice Springs Airport ,15590,12,35,0,SE,39
31/10/19,NT,Alice Springs Airport ,15590,12.7,36.9,0,NE,28
1/9/19,NT,Alice Springs Airport ,15590,6.4,31.2,0,SE,43
2/9/19,NT,Alice Springs Airport ,15590,6.8,30.5,0,E,39
3/9/19,NT,Alice Springs Airport ,15590,6.8,31.3,0,ENE,31
4/9/19,NT,Alice Springs Airport ,15590,7.5,33.3,0,W,43
5/9/19,NT,Alice Springs Airport ,15590,11,34.6,0,NW,61
6/9/19,NT,Alice Springs Airport ,15590,14.4,22.1,0,SE,44
7/9/19,NT,Alice Springs Airport ,15590,6.8,25.1,0,E,35
8/9/19,NT,Alice Springs Airport ,15590,6.2,25.4,0,ESE,37
9/9/19,NT,Alice Springs Airport ,15590,3.8,24,0,ESE,59
10/9/19,NT,Alice Springs Airport ,15590,3.4,25.2,0,ESE,46
11/9/19,NT,Alice Springs Airport ,15590,2.3,25.7,0,ENE,43
12/9/19,NT,Alice Springs Airport ,15590,3.8,28,0,E,31
13/9/19,NT,Alice Springs Airport ,15590,5.8,31.2,0,E,41
14/9/19,NT,Alice Springs Airport ,15590,9,31.3,0,ENE,48
15/9/19,NT,Alice Springs Airport ,15590,9.5,32.4,0,NE,33
16/9/19,NT,Alice Springs Airport ,15590,10.7,34.9,0,ESE,35
17/9/19,NT,Alice Springs Airport ,15590,15.2,30.3,0,SSE,46
18/9/19,NT,Alice Springs Airport ,15590,12.1,34.5,0,ESE,35
19/9/19,NT,Alice Springs Airport ,15590,14.7,34.4,0,,
20/9/19,NT,Alice Springs Airport ,15590,22,34.3,,W,83
21/9/19,NT,Alice Springs Airport ,15590,8.1,20.2,0,SSE,41
22/9/19,NT,Alice Springs Airport ,15590,6.8,23.3,0,ESE,44
23/9/19,NT,Alice Springs Airport ,15590,13.8,16.5,0,,
24/9/19,NT,Alice Springs Airport ,15590,10.6,13.6,1.6,ESE,35
25/9/19,NT,Alice Springs Airport ,15590,6.7,21.9,14.8,E,31
26/9/19,NT,Alice Springs Airport ,15590,10.2,28,0,SSW,22
27/9/19,NT,Alice Springs Airport ,15590,12.5,30.8,0,SSE,28
28/9/19,NT,Alice Springs Airport ,15590,14.7,32.4,0,E,35
29/9/19,NT,Alice Springs Airport ,15590,15.4,34.3,0,ENE,37
30/9/19,NT,Alice Springs Airport ,15590,16.4,35.4,0,E,39
1/8/19,NT,Alice Springs Airport ,15590,5.4,18.2,0,SE,41
2/8/19,NT,Alice Springs Airport ,15590,0.6,16.7,0,E,37
3/8/19,NT,Alice Springs Airport ,15590,1.7,20.2,0,ESE,41
4/8/19,NT,Alice Springs Airport ,15590,2.8,22.1,0,E,39
5/8/19,NT,Alice Springs Airport ,15590,3,23.4,0,E,33
6/8/19,NT,Alice Springs Airport ,15590,3.7,26.1,0,SW,31
7/8/19,NT,Alice Springs Airport ,15590,10.4,28.4,0,WNW,48
8/8/19,NT,Alice Springs Airport ,15590,7.7,19.4,0,SE,37
9/8/19,NT,Alice Springs Airport ,15590,2.1,20.6,0,S,33
10/8/19,NT,Alice Springs Airport ,15590,4.2,18.7,0,SE,33
11/8/19,NT,Alice Springs Airport ,15590,2.5,18.8,0,SE,39
12/8/19,NT,Alice Springs Airport ,15590,2.2,18.5,0,ESE,39
13/8/19,NT,Alice Springs Airport ,15590,1.2,19.7,0,E,28
14/8/19,NT,Alice Springs Airport ,15590,0.9,22,0,ENE,24
15/8/19,NT,Alice Springs Airport ,15590,1.3,24.9,0,N,20
16/8/19,NT,Alice Springs Airport ,15590,2.8,27.7,0,NNW,35
17/8/19,NT,Alice Springs Airport ,15590,4.8,30,0,WNW,48
18/8/19,NT,Alice Springs Airport ,15590,8.8,20.9,0,SSE,41
19/8/19,NT,Alice Springs Airport ,15590,4.7,15.9,0,SE,44
20/8/19,NT,Alice Springs Airport ,15590,1.2,17.3,0,ESE,44
21/8/19,NT,Alice Springs Airport ,15590,0.6,19.8,0,ESE,43
22/8/19,NT,Alice Springs Airport ,15590,0.3,21.7,0,SE,39
23/8/19,NT,Alice Springs Airport ,15590,1.9,24.4,0,E,33
24/8/19,NT,Alice Springs Airport ,15590,3.7,26.6,0,SSW,30
25/8/19,NT,Alice Springs Airport ,15590,6.8,22.9,0,E,33
26/8/19,NT,Alice Springs Airport ,15590,7.7,21.9,0,ESE,31
27/8/19,NT,Alice Springs Airport ,15590,3.9,21.6,0,ENE,37
28/8/19,NT,Alice Springs Airport ,15590,2.7,20.3,0,ESE,35
29/8/19,NT,Alice Springs Airport ,15590,1.1,21.4,0,ENE,41
30/8/19,NT,Alice Springs Airport ,15590,1.2,22.9,0,E,37
31/8/19,NT,Alice Springs Airport ,15590,1.9,27.6,0,SSE,24
1/7/19,NT,Alice Springs Airport ,15590,1.3,24.5,0,NNW,31
2/7/19,NT,Alice Springs Airport ,15590,5.9,24.5,0,SE,28
3/7/19,NT,Alice Springs Airport ,15590,4,19.6,0,SSE,30
4/7/19,NT,Alice Springs Airport ,15590,0.8,20.1,0,ESE,37
5/7/19,NT,Alice Springs Airport ,15590,1.9,22,0,E,33
6/7/19,NT,Alice Springs Airport ,15590,3.3,24.1,0,N,26
7/7/19,NT,Alice Springs Airport ,15590,5.3,24.7,0,E,33
8/7/19,NT,Alice Springs Airport ,15590,5.6,22.3,0,ESE,33
9/7/19,NT,Alice Springs Airport ,15590,4.4,22.3,0,SSE,30
10/7/19,NT,Alice Springs Airport ,15590,4.3,24.6,0,SSE,31
11/7/19,NT,Alice Springs Airport ,15590,7.5,22.6,0,ESE,26
12/7/19,NT,Alice Springs Airport ,15590,5,22.5,0,SSW,28
13/7/19,NT,Alice Springs Airport ,15590,4.2,18.2,0,SE,41
14/7/19,NT,Alice Springs Airport ,15590,1.8,15.6,0,E,46
15/7/19,NT,Alice Springs Airport ,15590,-1.1,17.1,0,ESE,37
16/7/19,NT,Alice Springs Airport ,15590,1.6,18.3,0,ESE,35
17/7/19,NT,Alice Springs Airport ,15590,2.6,20.9,0,ESE,35
18/7/19,NT,Alice Springs Airport ,15590,2.2,22.9,0,ENE,31
19/7/19,NT,Alice Springs Airport ,15590,1.5,23.2,0,NE,26
20/7/19,NT,Alice Springs Airport ,15590,3.6,26.7,0,WNW,31
21/7/19,NT,Alice Springs Airport ,15590,12.4,21.8,0,ESE,33
22/7/19,NT,Alice Springs Airport ,15590,2.8,24.5,0,ESE,20
23/7/19,NT,Alice Springs Airport ,15590,3.9,25.6,0,ESE,35
24/7/19,NT,Alice Springs Airport ,15590,3.3,22.7,0,ENE,37
25/7/19,NT,Alice Springs Airport ,15590,2.5,24.8,0,SE,22
26/7/19,NT,Alice Springs Airport ,15590,4.2,25.7,0,ESE,26
27/7/19,NT,Alice Springs Airport ,15590,3.4,26.4,0,ENE,19
28/7/19,NT,Alice Springs Airport ,15590,5,27.3,0,NNE,28
29/7/19,NT,Alice Springs Airport ,15590,6.3,28.3,0,NNW,28
30/7/19,NT,Alice Springs Airport ,15590,8.1,23.2,0,E,37
31/7/19,NT,Alice Springs Airport ,15590,7.4,22.7,0,ESE,43
1/6/19,NT,Alice Springs Airport ,15590,-0.3,15.9,0,ESE,44
2/6/19,NT,Alice Springs Airport ,15590,2.7,17,0,ESE,46
3/6/19,NT,Alice Springs Airport ,15590,1.5,17.6,0,ESE,44
4/6/19,NT,Alice Springs Airport ,15590,2.5,15.8,0,ESE,43
5/6/19,NT,Alice Springs Airport ,15590,0.8,14.6,0,E,48
6/6/19,NT,Alice Springs Airport ,15590,0.6,16.1,0,E,54
7/6/19,NT,Alice Springs Airport ,15590,0.3,17.2,0,E,35
8/6/19,NT,Alice Springs Airport ,15590,-0.7,21.3,0,E,24
9/6/19,NT,Alice Springs Airport ,15590,3.3,26.9,0,NW,46
10/6/19,NT,Alice Springs Airport ,15590,10.9,26.3,0,S,28
11/6/19,NT,Alice Springs Airport ,15590,10.6,31,0,N,44
12/6/19,NT,Alice Springs Airport ,15590,21.8,27.1,0,N,39
13/6/19,NT,Alice Springs Airport ,15590,11.7,22.7,0,ESE,35
14/6/19,NT,Alice Springs Airport ,15590,8.3,22.1,0,E,39
15/6/19,NT,Alice Springs Airport ,15590,11,23.6,0,ENE,33
16/6/19,NT,Alice Springs Airport ,15590,6.6,21.1,0.4,E,31
17/6/19,NT,Alice Springs Airport ,15590,3.9,20.9,0.2,ENE,31
18/6/19,NT,Alice Springs Airport ,15590,2.8,18.7,0,SE,37
19/6/19,NT,Alice Springs Airport ,15590,3.1,16.9,0,E,33
20/6/19,NT,Alice Springs Airport ,15590,-0.1,16.1,0,E,30
21/6/19,NT,Alice Springs Airport ,15590,-1.2,15.8,0,ENE,39
22/6/19,NT,Alice Springs Airport ,15590,-3.2,16.4,0,E,37
23/6/19,NT,Alice Springs Airport ,15590,-1.7,16.7,0,ENE,31
24/6/19,NT,Alice Springs Airport ,15590,-1,17.6,0,E,33
25/6/19,NT,Alice Springs Airport ,15590,1.4,20.3,0,ESE,31
26/6/19,NT,Alice Springs Airport ,15590,0.4,19.8,0,E,35
27/6/19,NT,Alice Springs Airport ,15590,1.4,21.7,0,E,20
28/6/19,NT,Alice Springs Airport ,15590,3.1,24.3,0,W,28
29/6/19,NT,Alice Springs Airport ,15590,6.7,20.2,0,SSE,33
30/6/19,NT,Alice Springs Airport ,15590,0.5,19.1,0,E,37
1/5/19,NT,Alice Springs Airport ,15590,13.3,31,0.4,WNW,43
2/5/19,NT,Alice Springs Airport ,15590,16.7,24.4,2.4,E,30
3/5/19,NT,Alice Springs Airport ,15590,13.6,24.3,2.8,E,33
4/5/19,NT,Alice Springs Airport ,15590,8.4,23.5,0,ESE,39
5/5/19,NT,Alice Springs Airport ,15590,5.1,23.3,0,ESE,33
6/5/19,NT,Alice Springs Airport ,15590,5,24.4,0,ENE,30
7/5/19,NT,Alice Springs Airport ,15590,5.1,28.5,0,S,37
8/5/19,NT,Alice Springs Airport ,15590,8,22.3,0,ESE,41
9/5/19,NT,Alice Springs Airport ,15590,5.1,22.8,0,SSE,43
10/5/19,NT,Alice Springs Airport ,15590,7.3,17.1,0,SE,44
11/5/19,NT,Alice Springs Airport ,15590,2.5,17.5,0,ESE,56
12/5/19,NT,Alice Springs Airport ,15590,1,19,0,E,39
13/5/19,NT,Alice Springs Airport ,15590,2.8,22.5,0,ESE,30
14/5/19,NT,Alice Springs Airport ,15590,2.7,21.8,0,ESE,43
15/5/19,NT,Alice Springs Airport ,15590,5.4,,0,,
16/5/19,NT,Alice Springs Airport ,15590,7.5,26.4,0,ENE,41
17/5/19,NT,Alice Springs Airport ,15590,9.9,31.3,0,E,31
18/5/19,NT,Alice Springs Airport ,15590,18.4,20.8,7,WNW,41
19/5/19,NT,Alice Springs Airport ,15590,14.1,27,19.4,E,17
20/5/19,NT,Alice Springs Airport ,15590,14.7,28.5,0.2,NE,31
21/5/19,NT,Alice Springs Airport ,15590,12.9,28.2,0,E,33
22/5/19,NT,Alice Springs Airport ,15590,10.9,27,0,E,43
23/5/19,NT,Alice Springs Airport ,15590,10.1,25.9,0,ENE,35
24/5/19,NT,Alice Springs Airport ,15590,11.1,26,0,E,28
25/5/19,NT,Alice Springs Airport ,15590,10.3,27,0,ESE,24
26/5/19,NT,Alice Springs Airport ,15590,11.2,23.6,0,ESE,31
27/5/19,NT,Alice Springs Airport ,15590,7.8,20.9,0,ESE,31
28/5/19,NT,Alice Springs Airport ,15590,4.3,20.3,0,ESE,26
29/5/19,NT,Alice Springs Airport ,15590,4.1,20.9,0,SSE,31
30/5/19,NT,Alice Springs Airport ,15590,5.7,18,0,ESE,54
31/5/19,NT,Alice Springs Airport ,15590,2.2,14.9,,E,48
1/6/20,NT,Tennant Creek Airport ,15135,18.2,29.3,0,ESE,46
2/6/20,NT,Tennant Creek Airport ,15135,15.1,24,0,ESE,54
3/6/20,NT,Tennant Creek Airport ,15135,12.2,23.3,0,ESE,52
4/6/20,NT,Tennant Creek Airport ,15135,13,22.3,0,ESE,48
5/6/20,NT,Tennant Creek Airport ,15135,12.4,24.8,0,ESE,41
6/6/20,NT,Tennant Creek Airport ,15135,14.4,26.3,0,ESE,41
7/6/20,NT,Tennant Creek Airport ,15135,15.1,25.5,0,ESE,50
8/6/20,NT,Tennant Creek Airport ,15135,13.3,24.5,0,ESE,52
9/6/20,NT,Tennant Creek Airport ,15135,14.4,26.7,0,ESE,43
10/6/20,NT,Tennant Creek Airport ,15135,16.6,27.5,0,ESE,43
11/6/20,NT,Tennant Creek Airport ,15135,17,27.6,0,E,50
12/6/20,NT,Tennant Creek Airport ,15135,14.8,27.2,0,ESE,39
13/6/20,NT,Tennant Creek Airport ,15135,14.9,29.3,0,SSW,31
14/6/20,NT,Tennant Creek Airport ,15135,16.9,27.9,0,ESE,39
15/6/20,NT,Tennant Creek Airport ,15135,15.8,26.6,0,ESE,52
16/6/20,NT,Tennant Creek Airport ,15135,14.3,25.2,,,
17/6/20,NT,Tennant Creek Airport ,15135,14,26.1,,ESE,57
18/6/20,NT,Tennant Creek Airport ,15135,15.1,28.1,0,ESE,43
19/6/20,NT,Tennant Creek Airport ,15135,17.3,29.3,0,ESE,30
20/6/20,NT,Tennant Creek Airport ,15135,17.8,29.4,0,ESE,39
21/6/20,NT,Tennant Creek Airport ,15135,16,25.1,0,ESE,56
22/6/20,NT,Tennant Creek Airport ,15135,10.7,21.4,0,ESE,48
23/6/20,NT,Tennant Creek Airport ,15135,9.6,21.3,,,
24/6/20,NT,Tennant Creek Airport ,15135,7.8,,0,,
25/6/20,NT,Tennant Creek Airport ,15135,,22.5,,ESE,41
26/6/20,NT,Tennant Creek Airport ,15135,10.9,,0,,
27/6/20,NT,Tennant Creek Airport ,15135,,26,,ESE,39
28/6/20,NT,Tennant Creek Airport ,15135,12.3,,0,,
1/5/20,NT,Tennant Creek Airport ,15135,13.4,23.5,0,SE,56
2/5/20,NT,Tennant Creek Airport ,15135,13.1,23.6,0,ESE,50
3/5/20,NT,Tennant Creek Airport ,15135,13.7,25.3,0,ESE,56
4/5/20,NT,Tennant Creek Airport ,15135,15,27,0,ESE,57
5/5/20,NT,Tennant Creek Airport ,15135,14.9,27.6,0,ESE,48
6/5/20,NT,Tennant Creek Airport ,15135,15.3,30,0,E,46
7/5/20,NT,Tennant Creek Airport ,15135,16.9,31.8,0,NE,37
8/5/20,NT,Tennant Creek Airport ,15135,18.6,32.2,0,ENE,30
9/5/20,NT,Tennant Creek Airport ,15135,18.2,33.2,0,ESE,43
10/5/20,NT,Tennant Creek Airport ,15135,18.2,27.3,0,ESE,57
11/5/20,NT,Tennant Creek Airport ,15135,14.3,27,0,SE,52
12/5/20,NT,Tennant Creek Airport ,15135,14.5,27.8,0,ESE,41
13/5/20,NT,Tennant Creek Airport ,15135,16.4,27.3,0,SE,44
14/5/20,NT,Tennant Creek Airport ,15135,15.3,27.2,0,,
15/5/20,NT,Tennant Creek Airport ,15135,15.3,27.9,,ESE,52
16/5/20,NT,Tennant Creek Airport ,15135,16.4,28.4,0,SE,46
17/5/20,NT,Tennant Creek Airport ,15135,17,27.9,0,ESE,50
18/5/20,NT,Tennant Creek Airport ,15135,17.3,28.5,0,E,43
19/5/20,NT,Tennant Creek Airport ,15135,18.7,30.1,0,E,33
20/5/20,NT,Tennant Creek Airport ,15135,21.9,26.7,0,SSE,52
21/5/20,NT,Tennant Creek Airport ,15135,14.5,16.4,1.8,E,44
22/5/20,NT,Tennant Creek Airport ,15135,13.9,14.6,0.4,SE,41
23/5/20,NT,Tennant Creek Airport ,15135,6.7,18.3,4.4,ESE,46
24/5/20,NT,Tennant Creek Airport ,15135,8.9,21.6,0,ESE,46
25/5/20,NT,Tennant Creek Airport ,15135,10.4,22.3,0,ESE,39
26/5/20,NT,Tennant Creek Airport ,15135,10.1,24.1,0,ENE,31
27/5/20,NT,Tennant Creek Airport ,15135,16,21.8,0,ESE,33
28/5/20,NT,Tennant Creek Airport ,15135,16.8,26.4,0,E,35
29/5/20,NT,Tennant Creek Airport ,15135,16.6,28,0,ESE,52
30/5/20,NT,Tennant Creek Airport ,15135,17.3,30,0,E,39
31/5/20,NT,Tennant Creek Airport ,15135,18.4,31.4,0,E,26
1/4/20,NT,Tennant Creek Airport ,15135,24.9,37.1,0,ESE,37
2/4/20,NT,Tennant Creek Airport ,15135,26.2,38.2,0,WNW,33
3/4/20,NT,Tennant Creek Airport ,15135,24.7,38.4,4,NW,43
4/4/20,NT,Tennant Creek Airport ,15135,27.3,36,0,ESE,52
5/4/20,NT,Tennant Creek Airport ,15135,20.6,31.2,0,ESE,52
6/4/20,NT,Tennant Creek Airport ,15135,19.9,31.5,0,ESE,50
7/4/20,NT,Tennant Creek Airport ,15135,19.7,31.2,0,ESE,44
8/4/20,NT,Tennant Creek Airport ,15135,21.2,32.2,0,ESE,46
